,Channel_id,Channel_name,Video_id,Title,Description,Duration,Definition,Caption,Published_at,Views,Likes,Comments
424,UCvK4bOhULCpmLabd2pDMtnA,Yes Theory,gYzCt6fOnLI,Spontaneous OVERNIGHT Trip to the Desert (Joshua Tree) | Yes Theory,"Song at the end:
Chris Yonge - Killa (feat. bells)
https://www.youtube.com/watch?v=PeSpIrQVWk4 

All other music from Epidemic Sound: http://share.epidemicsound.com/wFFbr 

Drone: DJI phantom 4 pro+
Camera: Sony A7S Mark ii

It was Matt's 25th birthday and at 9 pm at night we randomly decided to drive 3 hours to Joshua Tree and camp out there overnight. It was a spontaneous decision that like so many, was so freaking worth it. 

Joshua Tree is an iconic National Park in California and we'd definitely put it at the top of our list of places to go here. It was unreal.

Who are we? 
Yes Theory are four friends from four different countries who constantly seek discomfort in order to grow. Ammar, Thomas, Matt and Derin met in Montreal, Canada in the summer of 2015 and bonded over their shared desire to live a life that challenged and excited them. Fast forward to a year later, the team is now based out of Los Angeles, making a show on Snapchat Discover.

Snapchat handle: yestheory
https://www.instagram.com/yestheory/
https://twitter.com/yestheory
https://www.facebook.com/yestheory/

Hosts: Thomas Brag, Matt Dajer, Ammar Kandil, Derin Emre
Editor: Thomas Dajer, Thomas Brag
End Screen By: Sam Mercer - He's awesome and you should follow him on Twitter: @OMPMercer

Business Inquiries: partnerships@yestheory.com",PT5M50S,hd,false,2017-04-20T19:43:55Z,473997,13065,949
425,UCvK4bOhULCpmLabd2pDMtnA,Yes Theory,2No9bWWXgG4,Lost on top of Japan's TALLEST MOUNTAIN (Mt. Fuji),"This is the story of when we made a terrible judgement call climbing down Japan's tallest mountain. 

All music from Epidemic Sound- Get your 30 days free trial here: http://share.epidemicsound.com/wFFbr 

Who are we? 
Yes Theory are four friends from four different countries who constantly seek discomfort in order to grow. Ammar, Thomas, Matt and Derin met in Montreal, Canada in the summer of 2015 and bonded over their shared desire to live a life that challenged and excited them. Fast forward to a year later, the team is now based out of Los Angeles, making a show on Snapchat Discover.

Snapchat handle: yestheory
https://www.instagram.com/yestheory/
https://twitter.com/yestheory
https://www.facebook.com/yestheory/

Hosts: Thomas Brag, Matt Dajer, Ammar Kandil
Cameraman: Nathan Starzynski
Editor: Thomas Dajer, Thomas Brag

Business Inquiries: partnerships@yestheory.com",PT9M18S,hd,false,2017-04-16T20:36:16Z,788013,25678,1375
426,UCvK4bOhULCpmLabd2pDMtnA,Yes Theory,pQDo0MYnjI4,What's happening with Thomas' date? (SPICY Q&A),"All music from Epidemic Sound- Get your 30 days free trial here: http://share.epidemicsound.com/wFFbr 

We wanted to do a Q&A to answer your questions (One in particular). But it couldn't be just a regular Q&A so we decided to get the hottest hot sauce we could find to spice things up, pun intended.

Who are we? 
Yes Theory are four friends from four different countries who constantly seek discomfort in order to grow. Ammar, Thomas, Matt and Derin met in Montreal, Canada in the summer of 2015 and bonded over their shared desire to live a life that challenged and excited them. Fast forward to a year later, the team is now based out of Los Angeles, making a show on Snapchat Discover.

Snapchat handle: yestheory
https://www.instagram.com/yestheory/
https://twitter.com/yestheory
https://www.facebook.com/yestheory/

Hosts: Thomas Brag, Matt Dajer, Ammar Kandil, Derin Emre
Editor: Thomas Dajer, Thomas Brag

Business Inquiries: partnerships@yestheory.com",PT12M16S,hd,false,2017-04-13T22:04:18Z,1538400,27417,1111
427,UCvK4bOhULCpmLabd2pDMtnA,Yes Theory,XEYskDAsAn8,Inviting 25 Strangers To My 25th Birthday Party,"Sign up to have access to all our music (30 day free trial): http://share.epidemicsound.com/wFFbr

I was going through a quarter life crisis, thinking I hadn't achieved enough...and then I remembered what truly mattered: my relationships. So I decided to invite 25 strangers to my 25th birthday party.  Thanks for watching and thank you for your consistent support. You guys truly make us feel special. Much love -Matt

Who are we? 
Yes Theory are four friends from four different countries who constantly seek discomfort in order to grow. Ammar, Thomas, Matt and Derin met in Montreal, Canada in the summer of 2015 and bonded over their shared desire to live a life that challenged and excited them. Fast forward to a year later, the team is now based out of Los Angeles, making a show on Snapchat Discover.

Snapchat handle: yestheory
https://www.instagram.com/yestheory/
https://twitter.com/yestheory
https://www.facebook.com/yestheory/

Hosts: Matt Dajer, Ammar Kandil
Editor: Thomas Dajer

Business Inquiries: partnerships@yestheory.com",PT5M22S,hd,false,2017-04-09T19:00:20Z,907780,29172,1164
428,UCvK4bOhULCpmLabd2pDMtnA,Yes Theory,jM1DQGyA444,Abandoned Paranormal MOTEL (Military Junkyard FOUND) ft. George Janko,"All music from Epidemic Sound: http://share.epidemicsound.com/wFFbr 

Check out and subscribe to our friend George Janko:
https://www.youtube.com/georgejanko

As well as the amazing photographer Brendan North, all the drone footage was shot by him!
https://www.youtube.com/brendannorth

So over the week-end we head out to the desert of California with our friends George Janko and Brendan North. We had heard of this mysterious abandoned motel on the way to Las Vegas which was rumored to be haunted by it's previous owners... We don't believe in paranormal activities or that spirits can inhabit a place but this time.. We might have been proven wrong.

We do NOT advise that you go visit this place and we do not promote trespassing by any means. Be very careful anytime you go to an abandoned place as they can be highly dangerous.

Who are we? 
Yes Theory are four friends from four different countries who constantly seek discomfort in order to grow. Ammar, Thomas, Matt and Derin met in Montreal, Canada in the summer of 2015 and bonded over their shared desire to live a life that challenged and excited them. Fast forward to a year later, the team is now based out of Los Angeles, making a show on Snapchat Discover.

Snapchat handle: yestheory
https://www.instagram.com/yestheory/
https://twitter.com/yestheory
https://www.facebook.com/yestheory/

Hosts: Thomas Brag, Matt Dajer, Derin Emre, George Janko, Brendan North
Editor: Thomas Dajer, Thomas Brag

Business Inquiries: partnerships@yestheory.com",PT12M6S,hd,false,2017-04-04T21:36:52Z,3943581,65077,5005
429,UCvK4bOhULCpmLabd2pDMtnA,Yes Theory,uexgzUK8jbg,SURPRISING my dad with MATCHING TATTOOS and SKYDIVING!,"All music from Epidemic Sound: http://share.epidemicsound.com/wFFbr 

Thomas' dad was in town from Paris and his whole life he's wanted to do two things. He thought we were taking him surfing, but little did he know what he had planned instead...

If you're ever in San Diego, these guys were truly incredible...go visit them! skydivesandiego.com

Also, thank you to @tonydecou for the incredible tattoos! 

Who are we? 
Yes Theory are four friends from four different countries who constantly seek discomfort in order to grow. Ammar, Thomas, Matt and Derin met in Montreal, Canada in the summer of 2015 and bonded over their shared desire to live a life that challenged and excited them. Fast forward to a year later, the team is now based out of Los Angeles, making a show on Snapchat Discover.

Snapchat handle: yestheory
https://www.instagram.com/yestheory/
https://twitter.com/yestheory
https://www.facebook.com/yestheory/

Hosts: Thomas Brag, Matt Dajer, Ammar Kandil
Editor: Thomas Dajer, Thomas Brag

Business Inquiries: partnerships@yestheory.com",PT10M27S,hd,false,2017-04-02T19:39:48Z,671059,33683,1354
430,UCvK4bOhULCpmLabd2pDMtnA,Yes Theory,b7yrznpTPPY,Meeting my INSTAGRAM CRUSH (awkward interaction) | Yes Theory,"Sign up to have access to all our music (30 day free trial): http://share.epidemicsound.com/wFFbr

Song during helicopter can be found on Epidemic Sound (link above): Play On

Hi everyone! In an unlikely turn of events, Thomas had the chance to meet his Instagram crush. Things didn't go as well as he wished but maybe he will have a second chance at redemption.

Special Thanks to our friend York, check him out on Instagram @iflyheli

We had the pleasure of hanging out with Joe Weller: https://www.youtube.com/user/nuevafilms
and Elliot Crawford: https://www.youtube.com/user/TheElliotCrawford

Who are we? 
Yes Theory are four friends from four different countries who constantly seek discomfort in order to grow. Ammar, Thomas, Matt and Derin met in Montreal, Canada in the summer of 2015 and bonded over their shared desire to live a life that challenged and excited them. Fast forward to a year later, the team is now based out of Los Angeles, making a show on Snapchat Discover.

Snapchat handle: yestheory
https://www.instagram.com/yestheory/
https://twitter.com/yestheory
https://www.facebook.com/yestheory/

Hosts: Thomas Brag, Matt Dajer, Ammar Kandil
Editor: Thomas Dajer, Thomas Brag

Business Inquiries: partnerships@yestheory.com",PT5M2S,hd,false,2017-03-30T19:36:59Z,1818183,31680,878
431,UCvK4bOhULCpmLabd2pDMtnA,Yes Theory,wB8MAZyd0VA,We Threw A Wild Party With No Money!!,"All music from Epidemic Sound: http://share.epidemicsound.com/wFFbr 

We wanted to throw the world's greatest party without spending any money. We managed to get an artist, food, drinks, and venue all through the generosity of strangers.

Thank you to Dave from the Buried Life for the amazing SPEECH! He does comedy as well on Facebook. You guys should all go check him out! https://www.facebook.com/daveandalexia/?ref=br_rs

Thank you again to the following people:
Boogie (@ws_boogie)
Winston House (@winstonhouse)
Three Weavers Brewery (@threeweavers)
Whole Foods (@wholefoods)
House Beer (@HouseBeer)
DK Doughnuts (@krispykreme)
Chomp Eatery (@chompeatery)
Kye's 


Who are we? 
Yes Theory are four friends from four different countries who constantly seek discomfort in order to grow. Ammar, Thomas, Matt and Derin met in Montreal, Canada in the summer of 2015 and bonded over their shared desire to live a life that challenged and excited them. Fast forward to a year later, the team is now based out of Los Angeles, making a show on Snapchat Discover.

Snapchat handle: yestheory
https://www.instagram.com/yestheory/
https://twitter.com/yestheory
https://www.facebook.com/yestheory/

All music from Epidemic Sound: http://share.epidemicsound.com/wFFbr 
Use the link to sign up for a free trial. Hopefully this helps answer some of your questions on where to find music for your videos!

Hosts: Thomas Brag, Thomas Dajer, Derin Emre
Editor: Thomas Dajer, Thomas Brag

Business Inquiries: partnerships@yestheory.com",PT15M51S,hd,true,2017-03-26T19:22:56Z,2035679,72749,3060
432,UCvK4bOhULCpmLabd2pDMtnA,Yes Theory,QuVoMxHPJ8E,We Became MALE STRIPPERS (Magic Mike) | Yes Theory,"Follow us on Instagram: https://www.instagram.com/yestheory/

In order to really test our public performance skills, we went to a place where we were definitely going to stand out from the rest of the crowd. And to do that, we had to rip our shirts off...

Yes Theory are four friends from four different countries who constantly seek discomfort in order to grow. Ammar, Thomas, Matt and Derin met in Montreal, Canada in the summer of 2015 and bonded over their shared desire to live a life that challenged and excited them. Fast forward to a year later, the team is now based out of Los Angeles, making a show on Snapchat Discover every Sunday on the Brother Channel.

Snapchat handle: yestheory
https://www.facebook.com/yestheory/
https://www.instagram.com/yestheory/
https://twitter.com/yestheory

All music from Epidemic Sound: http://share.epidemicsound.com/wFFbr 
Use the link to sign up for a free trial. Hopefully this helps answer some of your questions on where to find music for your videos!

Hosts: Thomas Brag, Matt Dajer, Derin Emre
Filmed by Ammar Kandil, Perry Grone
Editor: Thomas Dajer, Thomas Brag

Business Inquiries: partnerships@yestheory.com",PT9M28S,hd,false,2017-03-18T20:19:58Z,848019,23308,1180
433,UCvK4bOhULCpmLabd2pDMtnA,Yes Theory,LQEIb_1vY8s,The Perfect Music For YouTube!!,"Epidemic Sound: http://share.epidemicsound.com/wFFbr

Hi everyone! We read pretty much all of our comments and one of THE MOST asked questions of all time is asking about where we find our music and what the name of our songs are... We are finally answering that today.

Hope you enjoy our secret weapon for finding the best copyright free music to use on YouTube :) Love!

Thank you to Epidemic Sound for supporting our channel through these sign-ups!

Who are we? 
Yes Theory are four friends from four different countries who constantly seek discomfort in order to grow. Ammar, Thomas, Matt and Derin met in Montreal, Canada in the summer of 2015 and bonded over their shared desire to live a life that challenged and excited them. Fast forward to a year later, the team is now based out of Los Angeles, making a show on Snapchat Discover.

Snapchat handle: yestheory
https://www.instagram.com/yestheory/
https://twitter.com/yestheory
https://www.facebook.com/yestheory/

All music from Epidemic Sound: http://share.epidemicsound.com/wFFbr 
Use the link to sign up for a free trial. Hopefully this helps answer some of your questions on where to find music for your videos!

Hosts: Thomas Brag, Thomas Dajer, Derin Emre
Editor: Thomas Dajer, Thomas Brag

Business Inquiries: partnerships@yestheory.com",PT4M11S,hd,false,2017-03-16T19:57:50Z,185486,8643,1057
434,UCvK4bOhULCpmLabd2pDMtnA,Yes Theory,s2wVl9tMZ5E,JUSTIN TRUDEAU teaches YOU how to be a BETTER MAN (Interview) | Yes Theory,"We sat down for an interview with one of our role models, Justin Trudeau, as he explained his views on how to be a man in the 21st century.

Enjoy! Don't forget to share and subscribe!

Who are we? 
Yes Theory are four friends from four different countries who constantly seek discomfort in order to grow. Ammar, Thomas, Matt and Derin met in Montreal, Canada in the summer of 2015 and bonded over their shared desire to live a life that challenged and excited them. Fast forward to a year later, the team is now based out of Los Angeles, making a show on Snapchat Discover every Sunday on the Brother Channel.

Snapchat handle: yestheory
https://www.instagram.com/yestheory/
https://twitter.com/yestheory
https://www.facebook.com/yestheory/

All music from Epidemic Sound: http://share.epidemicsound.com/wFFbr 
Use the link to sign up for a free trial. Hopefully this helps answer some of your questions on where to find music for your videos!

Hosts: Thomas Brag, Ammar Kandil, Matt Dajer, Derin Emre
Camera: Jesse Daniel Smith
Editor: Thomas Dajer, Thomas Brag

Business Inquiries: partnerships@yestheory.com",PT9M51S,hd,false,2017-03-11T20:04:26Z,488368,22215,1340
435,UCvK4bOhULCpmLabd2pDMtnA,Yes Theory,wzU2lVyfy6Y,A Stranger in Japan Challenged Us To Get This Haircut,"We were filming for our Snapchat show in Japan back in May 2016. We were having such a hard time making friends until this happened... :)

Yes Theory are four friends from four different countries who constantly seek discomfort in order to grow. Ammar, Thomas, Matt and Derin met in Montreal, Canada in the summer of 2015 and bonded over their shared desire to live a life that challenged and excited them. Fast forward to a year later, the team is now based out of Los Angeles, making a show on Snapchat Discover every Sunday on the Brother Channel.

Snapchat handle: yestheory
https://www.facebook.com/yestheory/
https://www.instagram.com/yestheory/
https://twitter.com/yestheory

All music from Epidemic Sound: http://share.epidemicsound.com/wFFbr 
Use the link to sign up for a free trial. Hopefully this helps answer some of your questions on where to find music for your videos!

Hosts: Thomas Brag, Ammar Kandil
Editor: Thomas Dajer, Thomas Brag

Business Inquiries: partnerships@yestheory.com",PT8M26S,hd,false,2017-03-04T20:49:42Z,1351798,38338,1184
436,UCvK4bOhULCpmLabd2pDMtnA,Yes Theory,JQ93gpGbCMI,How YOU can finally JOIN US on an adventure,"OK... ANYONE CAN APPLY. We want to hear all the stories even under 18 then we will see :) It's just easier if you're over 18!

Here is the email: yestheorydream@gmail.com

Here are the questions:

1. What city and country do you live in?
2. How old are you?
3. What fear/discomfort do you want to overcome/attempt and how can we help? And WHY? 

Yes Theory are four friends from four different countries who constantly seek discomfort in order to grow. Ammar, Thomas, Matt and Derin met in Montreal, Canada in the summer of 2015 and bonded over their shared desire to live a life that challenged and excited them. Fast forward to a year later, the team is now based out of Los Angeles, making a show on Snapchat Discover every Sunday on the Brother Channel.

Snapchat handle: yestheory
https://www.facebook.com/yestheory/
https://www.instagram.com/yestheory/
https://twitter.com/yestheory

All music from Epidemic Sound: http://share.epidemicsound.com/wFFbr 
Use the link to sign up for a free trial. Hopefully this helps answer some of your questions on where to find music for your videos!

Hosts: Thomas Brag, Ammar Kandil
Editor: Thomas Dajer, Thomas Brag

Business Inquiries: partnerships@yestheory.com",PT2M58S,hd,false,2017-03-02T21:21:44Z,78928,6069,762
437,UCvK4bOhULCpmLabd2pDMtnA,Yes Theory,QfpzNw231mQ,WE CRASHED A BILLIONAIRE'S OSCARS 2017 PARTY | Yes Theory,"Watch us crash Hollywood premieres! https://www.youtube.com/watch?v=RElmOeyx7Fk

We were not invited to any of the big Oscar parties so we thought we'd give a shot at crashing one in Beverly Hills. What we thought was going to be a casual adventure knocking on doors ended up being so much more. I hope you enjoyed watching this! We do not promote that anyone sneaks into parties without permission, we always do this with the best intentions and are always mindful of the hosts. If you do try, be kind!

Check out the amazing Daniel Dugan's work!!
Website: www.danielduganart.com
Instagram: https://www.instagram.com/danielduganart/
Shop: https://danielduganart.threadless.com/

Yes Theory are four friends from four different countries who constantly seek discomfort in order to grow. Ammar, Thomas, Matt and Derin met in Montreal, Canada in the summer of 2015 and bonded over their shared desire to live a life that challenged and excited them. Fast forward to a year later, the team is now based out of Los Angeles, making a show on Snapchat Discover every Sunday on the Brother Channel.

Snapchat handle: yestheory
https://www.facebook.com/yestheory/
https://www.instagram.com/yestheory/
https://twitter.com/yestheory

All music from Epidemic Sound: http://share.epidemicsound.com/wFFbr 
Use the link to sign up for a free trial. Hopefully this helps answer some of your questions on where to find music for your videos!

Hosts: Thomas Brag, Ammar Kandil
Editor: Thomas Dajer, Thomas Brag

Business Inquiries: partnerships@yestheory.com",PT8M48S,hd,false,2017-02-28T01:04:31Z,5482706,129359,3590
438,UCvK4bOhULCpmLabd2pDMtnA,Yes Theory,R3EIIcGweFQ,HANDCUFFED to Your Best Friend For 24 HOURS (LAXATIVES Prank Backfired!) | Yes Theory,"Thank you for watching this crazy adventure! SUBSCRIBE if you want more!

In the past 18 months, we have spent the majority of our time in very close quarters. So we took the opportunity of having our friend Kazzy with us to really test our relationship by getting handcuffed for 24 hours.

Also check out Perry's channel: https://www.youtube.com/channel/UCrTZqtKM0UUasMO0QOntgDg
(He's also staying at our house but he's our roommate so it's fine.)

Yes Theory are four friends from four different countries who constantly seek discomfort in order to grow. Ammar, Thomas, Matt and Derin met in Montreal, Canada in the summer of 2015 and bonded over their shared desire to live a life that challenged and excited them. Fast forward to a year later, the team is now based out of Los Angeles, making a show on Snapchat Discover every Sunday on the Brother Channel.

Snapchat handle: yestheory
https://www.facebook.com/yestheory/
https://www.instagram.com/yestheory/
https://twitter.com/yestheory

All music from Epidemic Sound: http://share.epidemicsound.com/wFFbr 
Use the link to sign up for a free trial. Hopefully this helps answer some of your questions on where to find music for your videos!

Hosts: Thomas Brag, Ammar Kandil, Matt Dajer, Derin Emre
Filmed by Thomas Dajer
Editor: Thomas Dajer, Thomas Brag

Business Inquiries: partnerships@yestheory.com",PT18M30S,hd,false,2017-02-25T20:35:39Z,2635990,57499,1634
439,UCvK4bOhULCpmLabd2pDMtnA,Yes Theory,s4Z9gqdaDJY,HOW I CRASHED a HOLLYWOOD Premiere - LA LA LAND OSCARS 2017,"Original video where we crashed the premieres of Arrival and La La Land:
https://www.youtube.com/watch?v=RElmOeyx7Fk

Thomas' instagram: https://www.instagram.com/thomasbrag/

Back in November we crashed the premieres of Arrival and La La Land who are both nominated for Best Picture at the Oscars 2017. Here's how we did it. But remember, the point of this is NOT to ruin anyone's night or make fun of anybody. Many seats at these Hollywood premieres are empty so we thought we'd take the opportunity to fill some of them!

Yes Theory are four friends from four different countries who constantly seek discomfort in order to grow. Ammar, Thomas, Matt and Derin met in Montreal, Canada in the summer of 2015 and bonded over their shared desire to live a life that challenged and excited them. Fast forward to a year later, the team is now based out of Los Angeles, making a show on Snapchat Discover every Sunday on the Brother Channel.

Snapchat handle: yestheory
https://www.facebook.com/yestheory/
https://www.instagram.com/yestheory/
https://twitter.com/yestheory

All music from Epidemic Sound: http://share.epidemicsound.com/wFFbr 
Use the link to sign up for a free trial. Hopefully this helps answer some of your questions on where to find music for your videos!

Host: Thomas Brag,
Editor: Thomas Brag

Business Inquiries: partnerships@yestheory.com",PT5M21S,hd,false,2017-02-23T22:27:25Z,452135,15033,402
440,UCvK4bOhULCpmLabd2pDMtnA,Yes Theory,5qMOj37Z3aw,KIDNAPPING STRANGERS FOR 24 HOURS | Yes Theory,"Thank you for watching this crazy adventure! SUBSCRIBE if you want more!

We've been wanting to kidnap a group of strangers (consensually of course!) to test people's spontaneity for a long time. We're super pumped to have finally gone through with it! We know most of you probably won't believe that they actually agreed to put these paper bags on their heads but... neither did we in the beginning!!

Starting on 3rd street promenade in Santa Monica we went on a crazy adventure... Hope you enjoy!!

Thank you Isabel and Luis for being such a good sport!

Thank you to York from iflyheli make sure you follow him on instagram @iflyheli !

Thank you to the ""Best Friends Animal Society's NKLA Pet Adoption Center."" Go check them out! NKLA.org/adopt

Yes Theory are four friends from four different countries who constantly seek discomfort in order to grow. Ammar, Thomas, Matt and Derin met in Montreal, Canada in the summer of 2015 and bonded over their shared desire to live a life that challenged and excited them. Fast forward to a year later, the team is now based out of Los Angeles, making a show on Snapchat Discover every Sunday on the Brother Channel.

Snapchat handle: yestheory
https://www.facebook.com/yestheory/
https://www.instagram.com/yestheory/
https://twitter.com/yestheory

All music from Epidemic Sound: http://share.epidemicsound.com/wFFbr 
Use the link to sign up for a free trial. Hopefully this helps answer some of your questions on where to find music for your videos!

Hosts: Thomas Brag, Ammar Kandil, Matt Dajer, Derin Emre
Filmed by Derin Emre
Editor: Thomas Brag, Thomas Dajer

Business Inquiries: partnerships@yestheory.com",PT14M21S,hd,false,2017-02-18T21:16:48Z,2299098,84050,4191
441,UCvK4bOhULCpmLabd2pDMtnA,Yes Theory,gr6ht0R63m0,The Yes Theory HOUSE TOUR!! (BIG REVEAL),"Please LIKE the video and SUBSCRIBE for more. FOLLOW @ammarxz on Instagram.

Its Ammar's first Thursday segment. He takes us on a tour at the Yes Theory house as he vlogs another day in the life. 

Enjoy!

Yes Theory are four friends from four different countries who constantly seek discomfort in order to grow. Ammar, Thomas, Matt and Derin met in Montreal, Canada in the summer of 2015 and bonded over their shared desire to live a life that challenged and excited them. Fast forward to a year later, the team is now based out of Los Angeles, making a show on Snapchat Discover every Sunday on the Brother Channel.

Snapchat handle: yestheory
https://www.facebook.com/yestheory/
https://www.instagram.com/yestheory/
https://twitter.com/yestheory

All music from Epidemic Sound: http://share.epidemicsound.com/wFFbr 
Use the link to sign up for a free trial. Hopefully this helps answer some of your questions on where to find music for your videos!

Hosts: Thomas Brag, Ammar Kandil 
Filmed by Ammar Kandil 
Editor: Thomas Brag, Ammar Kandil

Business Inquiries: partnerships@yestheory.com",PT12M5S,hd,false,2017-02-16T20:25:23Z,371982,11106,721
442,UCvK4bOhULCpmLabd2pDMtnA,Yes Theory,qwi8pBhzvX4,24 Hour Hitchhike Challenge!! (MADE IT TO MEXICO)  | Yes Theory,"SHARE the love! And SUBSCRIBE for more.

We wanted to test our limits by going on an hitchhiking adventure for 24 hours. 

Enjoy!

Yes Theory are four friends from four different countries who constantly seek discomfort in order to grow. Ammar, Thomas, Matt and Derin met in Montreal, Canada in the summer of 2015 and bonded over their shared desire to live a life that challenged and excited them. Fast forward to a year later, the team is now based out of Los Angeles, making a show on Snapchat Discover every Sunday on the Brother Channel.

Snapchat handle: yestheory
https://www.facebook.com/yestheory/
https://www.instagram.com/yestheory/
https://twitter.com/yestheory

All music from Epidemic Sound: http://share.epidemicsound.com/wFFbr 
Use the link to sign up for a free trial. Hopefully this helps answer some of your questions on where to find music for your videos!

Hosts: Thomas Brag, Ammar Kandil 
Filmed by Ammar Kandil, Thomas Brag
Editor: Thomas Dajer, Thomas Brag

Business Inquiries: partnerships@yestheory.com",PT17M26S,hd,false,2017-02-11T23:37:46Z,4038318,89625,3774
443,UCvK4bOhULCpmLabd2pDMtnA,Yes Theory,e28dvalxUks,OLYMPIC MEDALIST BACKFLIPS OUT OF A HELICOPTER,"Rio Silver Medalist Olympic Diver, Sam Dorman joins Derin in jumping out of a helicopter into the pacific ocean. 

If you have a fear of heights you should NOT watch this video!!!

Yes Theory are four friends from four different countries who constantly seek discomfort in order to grow. Ammar, Thomas, Matt and Derin met in Montreal, Canada in the summer of 2015 and bonded over their shared desire to live a life that challenged and excited them. Fast forward to a year later, the team is now based out of Los Angeles, making a show on Snapchat Discover every Sunday on the Brother Channel.

Snapchat handle: yestheory
https://www.facebook.com/yestheory/
https://www.instagram.com/yestheory/
https://twitter.com/yestheory

All music from Epidemic Sound: http://share.epidemicsound.com/wFFbr 
Use the link to sign up for a free trial. Hopefully this helps answer some of your questions on where to find music for your videos!

Hosts: Matt Dajer, Thomas Brag, Ammar Kandil, Derin Emre  
Filmed by Perry Grone and Derin Emre
Editor: Thomas Dajer and Thomas Brag

Business Inquiries: partnerships@yestheory.com",PT15M1S,hd,false,2017-02-04T21:43:20Z,2649900,57374,1943
444,UCvK4bOhULCpmLabd2pDMtnA,Yes Theory,bs5offpoMkk,Never Thought This Day Would Come... | Yes Theory,"We're sorry.

SHARE the love! And SUBSCRIBE for more.

Please hold back your tears and follow us on Instagram.

Yes Theory are four friends from four different countries who constantly seek discomfort in order to grow. Ammar, Thomas, Matt and Derin met in Montreal, Canada in the summer of 2015 and bonded over their shared desire to live a life that challenged and excited them. Fast forward to a year later, the team is now based out of Los Angeles, making a show on Snapchat Discover every Sunday on the Brother Channel.

Snapchat handle: yestheory
https://www.facebook.com/yestheory/
https://www.instagram.com/yestheory/
https://twitter.com/yestheory

Song: Hope by Tim Legend
https://soundcloud.com/timlegend

All other music from Epidemic Sound: http://share.epidemicsound.com/wFFbr 
Use the link to sign up for a free trial. Hopefully this helps answer some of your questions on where to find music for your videos!

Thank you to thx.co for the t-shirts. Go support their kickstarter here! www.thx.co

Hosts: Matt Dajer, Thomas Brag, Ammar Kandil 
Filmed by Perry Grone
Editor: Thomas Brag

Business Inquiries: partnerships@yestheory.com",PT7M40S,hd,false,2017-02-02T22:56:34Z,439573,18859,2308
445,UCvK4bOhULCpmLabd2pDMtnA,Yes Theory,HrmGMg5YkHE,10 Things NOT To Do in a SELF-DRIVING CAR | Yes Theory,"DISCLAIMER: We've driven and tested the self driving feature for over 1,300 miles before and know it's limitations. We strongly advise AGAINST reproducing any of these stunts and even though it might appear otherwise we could extreme precautions to prevent any potential harm of others.
DISCLAIMER 2: *THIS IS NOT AN AD FOR TESLA NOR WERE WE PAID BY TESLA*

SHARE the love! And SUBSCRIBE for more.

We rented out a Tesla for the day and pushed the limit on the ""self-driving"" feature. The self driving feature is NOT perfect, please do not try to replicate this video. We took a lot of precautions behind the scenes.

Enjoy!

Yes Theory are four friends from four different countries who constantly seek discomfort in order to grow. Ammar, Thomas, Matt and Derin met in Montreal, Canada in the summer of 2015 and bonded over their shared desire to live a life that challenged and excited them. Fast forward to a year later, the team is now based out of Los Angeles, making a show on Snapchat Discover every Sunday on the Brother Channel.

Snapchat handle: yestheory
https://www.facebook.com/yestheory/
https://www.instagram.com/yestheory/
https://twitter.com/yestheory

All music from Epidemic Sound: http://share.epidemicsound.com/wFFbr 
Use the link to sign up for a free trial. Hopefully this helps answer some of your questions on where to find music for your videos!

Hosts: Matt Dajer, Thomas Brag, Ammar Kandil 
Filmed by Perry Grone
Editor: Thomas Dajer, Thomas Brag

Business Inquiries: partnerships@yestheory.com",PT7M14S,hd,false,2017-01-22T22:25:17Z,549796,18330,1015
446,UCvK4bOhULCpmLabd2pDMtnA,Yes Theory,BOSn7vX-iOg,3 RIDICULOUS ways to land a DATE,"SHARE the love! And SUBSCRIBE for more.

Thomas has been spending most of his time behind the computer, editing these videos. So, as a treat to his social life, we decided to go out and find him dates in unique ways. How do you think it worked out?

Enjoy!

Song at the end: 'I Won't Be Turned' by Sven Karlsson

Yes Theory are four friends from four different countries who constantly seek discomfort in order to grow. Ammar, Thomas, Matt and Derin met in Montreal, Canada in the summer of 2015 and bonded over their shared desire to live a life that challenged and excited them. Fast forward to a year later, the team is now based out of Los Angeles, making a show on Snapchat Discover every Sunday on the Brother Channel.

Drone footage from Skye Cam.

Snapchat handle: yestheory
https://www.facebook.com/yestheory/
https://www.instagram.com/yestheory/
https://twitter.com/yestheory

All music from Epidemic Sound: http://share.epidemicsound.com/wFFbr 
Use the link to sign up for a free trial. Hopefully this helps answer some of your questions on where to find music for your videos!

Hosts: Matt Dajer, Thomas Brag, Ammar Kandil 
Filmed by Derin Emre
Editor: Thomas Dajer, Thomas Brag

Business Inquiries: partnerships@yestheory.com",PT11M54S,hd,false,2017-01-16T01:05:04Z,1878134,51887,2733
